
Id,Region,Time_GMT,Wday,O3,PM25,NO2,Place_ID
3930,3,17,0,23,95,41,n18
3931,3,18,0,25,92,42,n18
3932,3,19,0,32,96,45,n18
3933,3,20,0,54,95,40,n18
3934,3,21,0,21,98,32,n18
3935,3,22,0,20,95,41,n18
3936,3,23,0,32,85,45,n18
3937,3,0,1,32,74,47,n19
3938,3,1,1,40,75,32,n19
3939,3,2,1,41,76,30,n19
3940,3,3,1,32,75,32,n19
3941,3,4,1,41,75,25,n19
3942,3,5,1,12,65,26,n19
3943,3,6,1,32,85,23,n19
3944,3,7,1,41,78,25,n19
3945,3,8,1,21,52,32,n19
3946,3,9,1,24,54,35,n19
3947,3,10,1,32,56,36,n19
3948,3,11,1,35,55,41,n19
3949,3,12,1,23,54,45,n19
3950,3,13,1,25,74,44,n19
3951,3,14,1,45,85,45,n19
3952,3,15,1,12,65,41,n19
3953,3,16,1,32,85,41,n19
3954,3,17,1,41,87,44,n19
3955,3,18,1,41,89,44,n19
3956,3,19,1,47,87,45,n19
3957,3,20,1,44,85,47,n19
3958,3,21,1,21,99,45,n19
3959,3,22,1,23,85,42,n19
3960,3,23,1,45,87,32,n19
3961,3,0,0,52,54,32,n19
3962,3,1,0,42,56,25,n19
3963,3,2,0,24,55,23,n19
3964,3,3,0,42,85,25,n19
3965,3,4,0,12,77,24,n19
3966,3,5,0,12,74,24,n19
3967,3,6,0,41,45,24,n19
3968,3,7,0,51,54,25,n19
3969,3,8,0,54,52,12,n19
3970,3,9,0,44,65,12,n19
3971,3,10,0,41,58,33,n19
3972,3,11,0,41,57,23,n19
3973,3,12,0,45,87,25,n19
3974,3,13,0,47,84,21,n19
3975,3,14,0,45,84,23,n19
3976,3,15,0,46,87,24,n19
3977,3,16,0,41,85,25,n19
3978,3,17,0,45,98,41,n19
3979,3,18,0,47,87,41,n19
3980,3,19,0,32,85,42,n19
3981,3,20,0,45,87,43,n19
3982,3,21,0,41,74,41,n19
3983,3,22,0,41,85,41,n19
3984,3,23,0,32,85,42,n19
3985,3,0,1,31,87,45,n20
3986,3,1,1,30,84,32,n20
3987,3,2,1,35,75,32,n20
3988,3,3,1,36,74,30,n20
3989,3,4,1,32,74,31,n20
3990,3,5,1,32,75,25,n20
3991,3,6,1,23,65,23,n20
3992,3,7,1,35,65,24,n20
3993,3,8,1,32,74,21,n20
3994,3,9,1,32,65,25,n20
3995,3,10,1,36,74,26,n20
3996,3,11,1,35,65,27,n20
3997,3,12,1,36,69,28,n20
3998,3,13,1,35,68,32,n20
3999,3,14,1,37,78,35,n20
4000,3,15,1,32,85,36,n20
4001,3,16,1,36,87,41,n20
4002,3,17,1,33,85,42,n20
4003,3,18,1,36,98,45,n20
4004,3,19,1,39,98,40,n20
4005,3,20,1,35,95,32,n20
4006,3,21,1,37,97,41,n20
4007,3,22,1,41,96,45,n20
4008,3,23,1,42,94,47,n20
4009,3,0,0,41,65,32,n20
4010,3,1,0,45,65,30,n20
4011,3,2,0,42,74,32,n20
4012,3,3,0,46,56,25,n20
4013,3,4,0,48,65,25,n20
4014,3,5,0,47,66,23,n20
4015,3,6,0,41,74,24,n20
4016,3,7,0,32,75,21,n20
4017,3,8,0,36,78,32,n20
4018,3,9,0,35,88,35,n20
4019,3,10,0,36,85,33,n20
4020,3,11,0,33,88,36,n20
4021,3,12,0,35,89,36,n20
4022,3,13,0,25,84,35,n20
4023,3,14,0,22,77,35,n20
4024,3,15,0,36,74,41,n20
4025,3,16,0,36,75,42,n20
4026,3,17,0,35,77,41,n20
4027,3,18,0,38,76,40,n20
4028,3,19,0,37,85,47,n20
4029,3,20,0,42,65,41,n20
4030,3,21,0,42,68,32,n20
4031,3,22,0,32,68,30,n20
4032,3,23,0,36,66,20,n20
4033,3,0,1,33,54,21,n21
4034,3,1,1,33,75,24,n21
4035,3,2,1,30,65,24,n21
4036,3,3,1,35,85,24,n21
4037,3,4,1,36,78,25,n21
4038,3,5,1,32,52,12,n21
4039,3,6,1,34,54,12,n21
4040,3,7,1,31,56,33,n21
4041,3,8,1,32,55,23,n21
4042,3,9,1,26,54,25,n21
4043,3,10,1,23,74,21,n21
4044,3,11,1,25,85,23,n21
4045,3,12,1,32,65,24,n21
4046,3,13,1,42,85,25,n21
4047,3,14,1,42,87,41,n21
4048,3,15,1,42,89,41,n21
4049,3,16,1,48,87,42,n21
4050,3,17,1,47,85,43,n21
4051,3,18,1,41,99,41,n21
4052,3,19,1,43,85,41,n21
4053,3,20,1,45,87,42,n21
4054,3,21,1,23,54,45,n21
4055,3,22,1,21,56,32,n21
4056,3,23,1,35,55,32,n21
4057,3,0,0,36,85,30,n21
4058,3,1,0,36,77,31,n21
4059,3,2,0,42,74,25,n21
4060,3,3,0,12,45,23,n21
4061,3,4,0,23,54,24,n21
4062,3,5,0,23,52,21,n21
4063,3,6,0,23,65,25,n21
4064,3,7,0,25,58,26,n21
4065,3,8,0,41,57,27,n21
4066,3,9,0,32,87,28,n21
4067,3,10,0,32,84,32,n21
4068,3,11,0,21,84,35,n21
4069,3,12,0,32,87,36,n21
4070,3,13,0,23,85,41,n21
4071,3,14,0,24,98,42,n21
4072,3,15,0,22,87,45,n21
4073,3,16,0,21,85,40,n21
4074,3,17,0,24,87,32,n21
4075,3,18,0,21,74,41,n21
4076,3,19,0,32,85,45,n21
4077,3,20,0,42,85,47,n21
4078,3,21,0,24,87,32,n21
4079,3,22,0,32,84,30,n21
4080,3,23,0,32,75,32,n21
4081,3,0,1,52,74,25,n22
4082,3,1,1,41,74,26,n22
4083,3,2,1,21,75,23,n22
4084,3,3,1,42,65,25,n22
4085,3,4,1,45,65,24,n22
4086,3,5,1,44,74,32,n22
4087,3,6,1,12,65,35,n22
4088,3,7,1,42,74,36,n22
4089,3,8,1,47,65,41,n22
4090,3,9,1,45,69,42,n22
4091,3,10,1,23,68,41,n22
4092,3,11,1,32,78,44,n22
4093,3,12,1,52,74,45,n22
4094,3,13,1,42,87,47,n22
4095,3,14,1,41,85,45,n22
4096,3,15,1,42,98,41,n22
4097,3,16,1,23,98,32,n22
4098,3,17,1,32,95,33,n22
4099,3,18,1,36,97,35,n22
4100,3,19,1,21,96,35,n22
4101,3,20,1,32,94,36,n22
4102,3,21,1,34,65,35,n22
4103,3,22,1,24,65,23,n22
4104,3,23,1,21,74,25,n22
4105,3,0,0,25,65,21,n22
4106,3,1,0,41,75,25,n22
4107,3,2,0,32,65,24,n22
4108,3,3,0,32,85,23,n22
4109,3,4,0,32,78,35,n22
4110,3,5,0,41,52,36,n22
4111,3,6,0,41,54,34,n22
4112,3,7,0,35,56,36,n22
4113,3,8,0,21,55,42,n22
4114,3,9,0,41,54,41,n22
4115,3,10,0,32,74,47,n22
4116,3,11,0,41,85,45,n22
4117,3,12,0,45,65,42,n22
4118,3,13,0,41,85,45,n22
4119,3,14,0,44,87,45,n22
4120,3,15,0,23,89,46,n22
4121,3,16,0,25,87,48,n22
4122,3,17,0,32,85,41,n22
4123,3,18,0,54,99,45,n22
4124,3,19,0,21,85,47,n22
4125,3,20,0,20,87,32,n22
4126,3,21,0,32,54,35,n22
4127,3,22,0,32,56,36,n22
4128,3,23,0,35,55,24,n22
4129,3,0,1,41,85,24,n23
4130,3,1,1,32,77,24,n23
4131,3,2,1,41,74,25,n23
4132,3,3,1,12,45,12,n23
4133,3,4,1,32,54,12,n23
4134,3,5,1,41,52,33,n23
4135,3,6,1,21,65,23,n23
4136,3,7,1,24,58,25,n23
4137,3,8,1,32,57,21,n23
4138,3,9,1,35,87,23,n23
4139,3,10,1,23,84,24,n23
4140,3,11,1,29,84,25,n23
4141,3,12,1,45,87,41,n23
4142,3,13,1,12,85,41,n23
4143,3,14,1,32,98,42,n23
4144,3,15,1,41,87,43,n23
4145,3,16,1,41,85,41,n23
4146,3,17,1,47,87,41,n23
4147,3,18,1,44,74,42,n23
4148,3,19,1,21,85,45,n23
4149,3,20,1,23,85,32,n23
4150,3,21,1,45,87,32,n23
4151,3,22,1,52,84,30,n23
4152,3,23,1,42,75,31,n23
4153,3,0,0,24,74,25,n23
4154,3,1,0,42,74,23,n23
4155,3,2,0,12,75,24,n23
4156,3,3,0,12,65,21,n23
4157,3,4,0,23,65,25,n23
4158,3,5,0,21,74,26,n23
4159,3,6,0,24,65,27,n23
4160,3,7,0,23,74,28,n23
4161,3,8,0,25,65,32,n23
4162,3,9,0,23,69,35,n23
4163,3,10,0,35,68,36,n23
4164,3,11,0,35,78,41,n23
4165,3,12,0,32,74,42,n23
4166,3,13,0,25,87,45,n23
4167,3,14,0,26,85,40,n23
4168,3,15,0,24,98,32,n23
4169,3,16,0,21,98,41,n23
4170,3,17,0,28,95,45,n23
4171,3,18,0,23,97,47,n23
4172,3,19,0,25,96,32,n23
4173,3,20,0,23,94,30,n23
4174,3,21,0,24,65,32,n23
4175,3,22,0,23,65,25,n23
4176,3,23,0,32,74,26,n23
4177,3,0,1,23,74,24,n24
4178,3,1,1,35,75,24,n24
4179,3,2,1,32,65,24,n24
4180,3,3,1,32,85,25,n24
4181,3,4,1,36,78,12,n24
4182,3,5,1,35,52,12,n24
4183,3,6,1,36,54,33,n24
4184,3,7,1,35,56,23,n24
4185,3,8,1,37,55,25,n24
4186,3,9,1,32,54,21,n24
4187,3,10,1,36,74,23,n24
4188,3,11,1,33,85,24,n24
4189,3,12,1,36,65,25,n24
4190,3,13,1,39,85,41,n24
4191,3,14,1,35,87,41,n24
4192,3,15,1,37,89,42,n24
4193,3,16,1,41,87,43,n24
4194,3,17,1,42,85,41,n24
4195,3,18,1,41,99,41,n24
4196,3,19,1,45,85,42,n24
4197,3,20,1,42,87,45,n24
4198,3,21,1,46,54,32,n24
4199,3,22,1,48,56,32,n24
4200,3,23,1,47,55,30,n24
4201,3,0,0,41,85,31,n24
4202,3,1,0,32,77,25,n24
4203,3,2,0,36,74,23,n24
4204,3,3,0,35,45,24,n24
4205,3,4,0,36,54,21,n24
4206,3,5,0,32,52,25,n24
4207,3,6,0,35,65,26,n24
4208,3,7,0,25,58,27,n24
4209,3,8,0,22,57,28,n24
4210,3,9,0,36,87,32,n24
4211,3,10,0,36,84,35,n24
4212,3,11,0,35,84,36,n24
4213,3,12,0,38,87,41,n24
4214,3,13,0,37,85,42,n24
4215,3,14,0,42,98,45,n24
4216,3,15,0,42,87,40,n24
4217,3,16,0,32,85,32,n24
4218,3,17,0,36,87,41,n24
4219,3,18,0,33,74,45,n24
4220,3,19,0,33,85,47,n24
4221,3,20,0,30,85,32,n24
4222,3,21,0,35,87,30,n24
4223,3,22,0,36,84,32,n24
4224,3,23,0,32,75,25,n24
4225,3,0,1,34,74,26,n25
4226,3,1,1,31,74,24,n25
4227,3,2,1,32,75,24,n25
4228,3,3,1,31,65,24,n25
4229,3,4,1,23,65,25,n25
4230,3,5,1,25,74,12,n25
4231,3,6,1,32,65,12,n25
4232,3,7,1,42,74,33,n25
4233,3,8,1,42,65,23,n25
4234,3,9,1,42,69,25,n25
4235,3,10,1,48,68,21,n25
4236,3,11,1,47,78,23,n25
4237,3,12,1,41,74,24,n25
4238,3,13,1,43,87,25,n25
4239,3,14,1,45,85,41,n25
4240,3,15,1,23,98,41,n25
4241,3,16,1,21,98,42,n25
4242,3,17,1,35,95,43,n25
4243,3,18,1,36,97,41,n25
4244,3,19,1,36,96,41,n25
4245,3,20,1,42,94,42,n25
4246,3,21,1,12,65,45,n25
4247,3,22,1,23,65,32,n25
4248,3,23,1,23,74,32,n25
4249,3,0,0,23,65,30,n25
4250,3,1,0,25,68,31,n25
4251,3,2,0,41,65,25,n25
4252,3,3,0,32,65,23,n25
4253,3,4,0,32,85,24,n25
4254,3,5,0,21,65,21,n25
4255,3,6,0,32,66,25,n25
4256,3,7,0,23,74,26,n25
4257,3,8,0,24,85,27,n25
4258,3,9,0,22,84,28,n25
4259,3,10,0,21,85,32,n25
4260,3,11,0,24,89,35,n25
4261,3,12,0,21,87,36,n25
4262,3,13,0,32,85,41,n25
4263,3,14,0,42,99,42,n25
4264,3,15,0,24,95,45,n25
4265,3,16,0,32,99,40,n25
4266,3,17,0,32,96,32,n25
4267,3,18,0,52,95,41,n25
4268,3,19,0,41,92,45,n25
4269,3,20,0,21,74,47,n25
4270,3,21,0,42,65,32,n25
4271,3,22,0,32,54,30,n25
4272,3,23,0,35,74,32,n25
4273,3,0,1,12,65,25,n26
4274,3,1,1,42,65,26,n26
4275,3,2,1,47,54,25,n26
4276,3,3,1,45,75,27,n26
4277,3,4,1,23,65,28,n26
4278,3,5,1,32,85,29,n26
4279,3,6,1,52,78,30,n26
4280,3,7,1,42,52,31,n26
4281,3,8,1,41,54,35,n26
4282,3,9,1,42,56,37,n26
4283,3,10,1,23,55,38,n26
4284,3,11,1,32,54,39,n26
4285,3,12,1,36,74,24,n26
4286,3,13,1,21,85,25,n26
4287,3,14,1,32,65,23,n26
4288,3,15,1,34,85,25,n26
4289,3,16,1,24,87,33,n26
4290,3,17,1,21,89,23,n26
4291,3,18,1,25,87,25,n26
4292,3,19,1,41,85,21,n26
4293,3,20,1,32,99,23,n26
4294,3,21,1,32,85,24,n26
4295,3,22,1,30,87,25,n26
4296,3,23,1,32,54,41,n26
4297,3,0,0,30,56,41,n26
4298,3,1,0,35,55,42,n26
4299,3,2,0,21,85,43,n26
4300,3,3,0,41,77,41,n26
4301,3,4,0,32,74,41,n26
4302,3,5,0,41,45,42,n26
4303,3,6,0,45,54,45,n26
4304,3,7,0,41,52,32,n26
4305,3,8,0,44,65,32,n26
4306,3,9,0,23,58,30,n26
4307,3,10,0,25,57,31,n26
4308,3,11,0,32,87,25,n26
4309,3,12,0,54,84,23,n26
4310,3,13,0,21,84,24,n26
4311,3,14,0,20,87,21,n26
4312,3,15,0,32,85,25,n26
4313,3,16,0,32,98,26,n26
4314,3,17,0,32,87,27,n26
4315,3,18,0,41,85,28,n26
4316,3,19,0,32,87,32,n26
4317,3,20,0,41,74,35,n26
4318,3,21,0,12,85,36,n26
4319,3,22,0,32,85,41,n26
4320,3,23,0,41,87,42,n26
4321,3,0,1,21,84,45,n27
4322,3,1,1,24,75,40,n27
4323,3,2,1,32,74,32,n27
4324,3,3,1,35,74,41,n27
4325,3,4,1,23,75,45,n27
4326,3,5,1,41,65,47,n27
4327,3,6,1,45,65,32,n27
4328,3,7,1,12,74,30,n27
4329,3,8,1,32,65,32,n27
4330,3,9,1,41,74,25,n27
4331,3,10,1,41,65,26,n27
4332,3,11,1,47,69,32,n27
4333,3,12,1,44,68,35,n27
4334,3,13,1,21,78,32,n27
4335,3,14,1,23,74,34,n27
4336,3,15,1,45,87,41,n27
4337,3,16,1,52,85,41,n27
4338,3,17,1,42,98,45,n27
4339,3,18,1,24,98,47,n27
4340,3,19,1,42,95,42,n27
4341,3,20,1,12,97,32,n27
4342,3,21,1,12,96,35,n27
4343,3,22,1,23,94,32,n27
4344,3,23,1,23,65,23,n27
4345,3,0,0,25,65,24,n27
4346,3,1,0,24,74,24,n27
4347,3,2,0,21,56,24,n27
4348,3,3,0,26,75,24,n27
4349,3,4,0,25,65,25,n27
4350,3,5,0,24,85,12,n27
4351,3,6,0,24,78,12,n27
4352,3,7,0,24,52,33,n27
4353,3,8,0,25,54,23,n27
4354,3,9,0,32,56,25,n27
4355,3,10,0,23,55,21,n27
4356,3,11,0,35,54,23,n27
4357,3,12,0,32,74,24,n27
4358,3,13,0,32,85,25,n27
4359,3,14,0,36,65,41,n27
4360,3,15,0,35,85,41,n27
4361,3,16,0,36,87,42,n27
4362,3,17,0,35,89,43,n27
4363,3,18,0,37,87,41,n27
4364,3,19,0,32,85,41,n27
4365,3,20,0,36,99,42,n27
4366,3,21,0,33,85,45,n27
4367,3,22,0,36,87,32,n27
4368,3,23,0,39,54,32,n27
4369,3,0,1,35,56,30,n28
4370,3,1,1,37,55,31,n28
4371,3,2,1,41,85,25,n28
4372,3,3,1,42,77,23,n28
4373,3,4,1,41,74,24,n28
4374,3,5,1,45,45,21,n28
4375,3,6,1,42,54,25,n28
4376,3,7,1,46,52,26,n28
4377,3,8,1,48,65,27,n28
4378,3,9,1,47,58,28,n28
4379,3,10,1,41,57,32,n28
4380,3,11,1,32,87,35,n28
4381,3,12,1,36,84,36,n28
4382,3,13,1,35,84,41,n28
4383,3,14,1,36,87,42,n28
4384,3,15,1,33,85,45,n28
4385,3,16,1,35,98,40,n28
4386,3,17,1,25,87,32,n28
4387,3,18,1,22,85,41,n28
4388,3,19,1,36,87,45,n28
4389,3,20,1,36,74,47,n28
4390,3,21,1,35,85,32,n28
4391,3,22,1,38,85,30,n28
4392,3,23,1,37,87,32,n28
4393,3,0,0,42,84,25,n28
4394,3,1,0,42,75,26,n28
4395,3,2,0,32,74,23,n28
4396,3,3,0,36,74,25,n28
4397,3,4,0,33,75,23,n28
4398,3,5,0,33,65,32,n28
4399,3,6,0,30,65,36,n28
4400,3,7,0,35,74,35,n28
4401,3,8,0,36,65,45,n28
4402,3,9,0,32,74,42,n28
4403,3,10,0,34,65,47,n28
4404,3,11,0,31,69,41,n28
4405,3,12,0,32,68,48,n28
4406,3,13,0,41,78,41,n28
4407,3,14,0,23,74,45,n28
4408,3,15,0,25,87,45,n28
4409,3,16,0,32,85,46,n28
4410,3,17,0,42,98,41,n28
4411,3,18,0,42,98,44,n28
4412,3,19,0,42,95,42,n28
4413,3,20,0,48,97,32,n28
4414,3,21,0,47,96,32,n28
4415,3,22,0,41,94,23,n28
4416,3,23,0,43,65,20,n28
4417,3,0,1,45,65,32,n29
4418,3,1,1,23,74,32,n29
4419,3,2,1,21,56,23,n29
4420,3,3,1,35,65,32,n29
4421,3,4,1,36,75,30,n29
4422,3,5,1,36,65,34,n29
4423,3,6,1,42,85,40,n29
4424,3,7,1,12,78,35,n29
4425,3,8,1,23,52,36,n29
4426,3,9,1,23,54,32,n29
4427,3,10,1,23,56,41,n29
4428,3,11,1,25,55,45,n29
4429,3,12,1,41,54,47,n29
4430,3,13,1,32,74,45,n29
4431,3,14,1,32,85,46,n29
4432,3,15,1,21,65,48,n29
4433,3,16,1,32,85,41,n29
4434,3,17,1,23,87,45,n29
4435,3,18,1,24,89,42,n29
4436,3,19,1,22,87,41,n29
4437,3,20,1,21,85,40,n29
4438,3,21,1,24,99,32,n29
4439,3,22,1,21,85,32,n29
4440,3,23,1,32,87,23,n29
4441,3,0,0,42,54,25,n29
4442,3,1,0,24,56,26,n29
4443,3,2,0,32,55,24,n29
4444,3,3,0,32,85,32,n29
4445,3,4,0,52,77,36,n29
4446,3,5,0,41,74,35,n29
4447,3,6,0,21,45,24,n29
4448,3,7,0,42,54,24,n29
4449,3,8,0,45,52,24,n29
4450,3,9,0,42,65,25,n29
4451,3,10,0,12,58,12,n29
4452,3,11,0,42,57,12,n29
4453,3,12,0,47,87,33,n29
4454,3,13,0,45,84,23,n29
4455,3,14,0,23,84,25,n29
4456,3,15,0,32,87,21,n29
4457,3,16,0,52,85,23,n29
4458,3,17,0,42,98,24,n29
4459,3,18,0,41,87,25,n29
4460,3,19,0,42,85,41,n29
4461,3,20,0,23,87,41,n29
4462,3,21,0,32,74,42,n29
4463,3,22,0,36,85,43,n29
4464,3,23,0,21,85,41,n29
4465,3,0,1,32,87,41,n30
4466,3,1,1,34,84,42,n30
4467,3,2,1,24,75,45,n30
4468,3,3,1,21,74,32,n30
4469,3,4,1,25,74,32,n30
4470,3,5,1,41,75,30,n30
4471,3,6,1,32,65,31,n30
4472,3,7,1,32,65,25,n30
4473,3,8,1,30,74,23,n30
4474,3,9,1,32,65,24,n30
4475,3,10,1,32,74,21,n30
4476,3,11,1,35,65,25,n30
4477,3,12,1,21,69,26,n30
4478,3,13,1,41,68,27,n30
4479,3,14,1,32,78,28,n30
4480,3,15,1,41,74,32,n30
4481,3,16,1,45,87,35,n30
4482,3,17,1,41,85,36,n30
4483,3,18,1,44,98,41,n30
4484,3,19,1,23,98,42,n30
4485,3,20,1,25,95,45,n30
4486,3,21,1,32,97,40,n30
4487,3,22,1,54,96,32,n30
4488,3,23,1,21,94,41,n30
4489,3,0,0,20,65,45,n30
4490,3,1,0,32,65,47,n30
4491,3,2,0,32,74,32,n30
4492,3,3,0,40,65,30,n30
4493,3,4,0,41,75,32,n30
4494,3,5,0,32,65,24,n30
4495,3,6,0,41,85,24,n30
4496,3,7,0,12,78,24,n30
4497,3,8,0,32,52,25,n30
4498,3,9,0,41,54,12,n30
4499,3,10,0,21,56,12,n30
4500,3,11,0,24,55,33,n30
4501,3,12,0,32,54,23,n30
4502,3,13,0,35,74,25,n30
4503,3,14,0,23,85,21,n30
4504,3,15,0,25,65,23,n30
4505,3,16,0,45,85,24,n30
4506,3,17,0,12,87,25,n30
4507,3,18,0,32,89,41,n30
4508,3,19,0,41,87,41,n30
4509,3,20,0,41,85,42,n30
4510,3,21,0,47,99,43,n30
4511,3,22,0,44,85,41,n30
4512,3,23,0,21,87,41,n30
4513,3,0,1,23,54,42,n31
4514,3,1,1,45,56,45,n31
4515,3,2,1,52,55,32,n31
4516,3,3,1,42,85,32,n31
4517,3,4,1,24,77,30,n31
4518,3,5,1,42,74,31,n31
4519,3,6,1,12,45,25,n31
4520,3,7,1,12,54,23,n31
4521,3,8,1,25,52,24,n31
4522,3,9,1,23,65,21,n31
4523,3,10,1,25,58,25,n31
4524,3,11,1,32,57,26,n31
4525,3,12,1,42,87,27,n31
4526,3,13,1,41,84,28,n31
4527,3,14,1,41,84,32,n31
4528,3,15,1,25,87,35,n31
4529,3,16,1,42,85,36,n31
4530,3,17,1,41,98,41,n31
4531,3,18,1,45,87,42,n31
4532,3,19,1,47,85,45,n31
4533,3,20,1,45,87,40,n31
4534,3,21,1,41,74,32,n31
4535,3,22,1,32,85,41,n31
4536,3,23,1,32,85,45,n31
4537,3,0,0,31,87,47,n31
4538,3,1,0,41,84,32,n31
4539,3,2,0,32,75,30,n31
4540,3,3,0,30,74,32,n31
4541,3,4,0,32,74,25,n31
4542,3,5,0,33,75,24,n31
4543,3,6,0,42,65,24,n31
4544,3,7,0,41,65,24,n31
4545,3,8,0,44,74,25,n31
4546,3,9,0,45,65,12,n31
4547,3,10,0,40,74,12,n31
4548,3,11,0,42,65,33,n31
4549,3,12,0,45,69,23,n31
4550,3,13,0,41,68,25,n31
4551,3,14,0,47,78,21,n31
4552,3,15,0,32,74,23,n31
4553,3,16,0,25,87,24,n31
4554,3,17,0,36,85,25,n31
4555,3,18,0,35,98,41,n31
4556,3,19,0,32,98,41,n31
4557,3,20,0,33,95,42,n31
4558,3,21,0,38,97,43,n31
4559,3,22,0,36,96,41,n31
4560,3,23,0,33,94,41,n31
4561,3,0,1,33,65,42,n32
4562,3,1,1,35,65,45,n32
4563,3,2,1,32,74,32,n32
4564,3,3,1,33,56,32,n32
4565,3,4,1,32,54,30,n32
4566,3,5,1,23,65,31,n32
4567,3,6,1,35,87,25,n32
4568,3,7,1,32,74,23,n32
4569,3,8,1,32,65,24,n32
4570,3,9,1,36,85,21,n32
4571,3,10,1,35,99,25,n32
4572,3,11,1,36,99,26,n32
4573,3,12,1,35,95,27,n32
4574,3,13,1,37,95,28,n32
4575,3,14,1,32,96,32,n32
4576,3,15,1,36,88,35,n32
4577,3,16,1,33,74,36,n32
4578,3,17,1,36,75,41,n32
4579,3,18,1,39,76,42,n32
4580,3,19,1,35,74,45,n32
4581,3,20,1,37,65,40,n32
4582,3,21,1,41,65,32,n32
4583,3,22,1,42,68,41,n32
4584,3,23,1,41,69,45,n32
4585,3,0,0,45,65,47,n32
4586,3,1,0,42,75,32,n32
4587,3,2,0,46,65,30,n32
4588,3,3,0,48,85,32,n32
4589,3,4,0,47,78,25,n32
4590,3,5,0,41,52,32,n32
4591,3,6,0,32,54,35,n32
4592,3,7,0,36,56,36,n32
4593,3,8,0,35,55,38,n32
4594,3,9,0,36,54,36,n32
4595,3,10,0,35,74,35,n32
4596,3,11,0,35,85,41,n32
4597,3,12,0,25,65,45,n32
4598,3,13,0,22,85,42,n32
4599,3,14,0,36,87,47,n32
4600,3,15,0,36,89,47,n32
4601,3,16,0,35,87,46,n32
4602,3,17,0,38,85,41,n32
4603,3,18,0,37,99,45,n32
4604,3,19,0,42,85,47,n32
4605,3,20,0,42,87,48,n32
4606,3,21,0,32,54,41,n32
4607,3,22,0,36,56,32,n32
4608,3,23,0,33,55,35,n32
4609,3,0,1,33,85,35,n33
4610,3,1,1,30,77,24,n33
4611,3,2,1,35,74,24,n33
4612,3,3,1,36,45,24,n33
4613,3,4,1,32,54,25,n33
4614,3,5,1,34,52,12,n33
4615,3,6,1,31,65,12,n33
4616,3,7,1,32,58,33,n33
4617,3,8,1,33,57,23,n33
4618,3,9,1,23,87,25,n33
4619,3,10,1,25,84,21,n33
4620,3,11,1,32,84,23,n33
4621,3,12,1,42,87,24,n33
4622,3,13,1,42,85,25,n33
4623,3,14,1,42,98,41,n33
4624,3,15,1,48,87,41,n33
4625,3,16,1,47,85,42,n33
4626,3,17,1,41,87,43,n33
4627,3,18,1,43,74,41,n33
4628,3,19,1,45,85,41,n33
4629,3,20,1,23,85,42,n33
4630,3,21,1,21,87,45,n33
4631,3,22,1,35,84,32,n33
4632,3,23,1,36,75,32,n33
4633,3,0,0,36,74,30,n33
4634,3,1,0,42,74,31,n33
4635,3,2,0,12,75,25,n33
4636,3,3,0,23,65,23,n33
4637,3,4,0,23,65,24,n33
4638,3,5,0,23,74,21,n33
4639,3,6,0,25,65,25,n33
4640,3,7,0,41,74,26,n33
4641,3,8,0,32,65,27,n33
4642,3,9,0,32,69,28,n33
4643,3,10,0,21,68,32,n33
4644,3,11,0,32,78,35,n33
4645,3,12,0,23,74,36,n33
4646,3,13,0,24,87,41,n33
4647,3,14,0,22,85,42,n33
4648,3,15,0,21,98,45,n33
4649,3,16,0,24,98,40,n33
4650,3,17,0,21,95,32,n33
4651,3,18,0,32,97,41,n33
4652,3,19,0,42,96,45,n33
4653,3,20,0,24,94,47,n33
4654,3,21,0,32,65,32,n33
4655,3,22,0,32,65,30,n33
4656,3,23,0,52,74,32,n33
4657,3,0,1,41,56,25,n34
4658,3,1,1,21,85,26,n34
4659,3,2,1,42,68,24,n34
4660,3,3,1,45,69,24,n34
4661,3,4,1,40,68,24,n34
4662,3,5,1,12,74,25,n34
4663,3,6,1,42,75,12,n34
4664,3,7,1,47,78,12,n34
4665,3,8,1,45,88,33,n34
4666,3,9,1,23,87,23,n34
4667,3,10,1,32,84,25,n34
4668,3,11,1,52,75,21,n34
4669,3,12,1,42,85,23,n34
4670,3,13,1,41,84,24,n34
4671,3,14,1,42,98,25,n34
4672,3,15,1,23,95,41,n34
4673,3,16,1,32,96,41,n34
4674,3,17,1,36,98,42,n34
4675,3,18,1,21,95,43,n34
4676,3,19,1,32,96,41,n34
4677,3,20,1,34,95,41,n34
4678,3,21,1,24,99,42,n34
4679,3,22,1,21,98,45,n34
4680,3,23,1,25,99,32,n34
4681,3,0,0,41,95,32,n34
4682,3,1,0,32,85,30,n34
4683,3,2,0,32,87,31,n34
4684,3,3,0,33,78,25,n34
4685,3,4,0,32,68,23,n34
4686,3,5,0,33,65,24,n34
4687,3,6,0,35,68,21,n34
4688,3,7,0,21,87,25,n34
4689,3,8,0,41,85,26,n34
4690,3,9,0,32,87,27,n34
4691,3,10,0,41,85,28,n34
4692,3,11,0,45,88,32,n34
4693,3,12,0,41,85,35,n34
4694,3,13,0,44,86,36,n34
4695,3,14,0,23,85,41,n34
4696,3,15,0,25,98,42,n34
4697,3,16,0,32,95,45,n34
4698,3,17,0,54,85,40,n34
4699,3,18,0,21,95,32,n34
4700,3,19,0,20,98,41,n34
4701,3,20,0,32,98,45,n34
4702,3,21,0,32,74,32,n34
4703,3,22,0,33,75,32,n34
4704,3,23,0,41,65,30,n34
